subid,trial_num_full,trial_num,trial_type,ss_looking_char,look,correct,count_looks,total_looks,prop_looking,m_correct,m_gaze_follow,num_shifts,rt,shift_start,shift_end,shift_correct,shift_type,condition
021916_04,6_test,6,test,face,straightahead,FALSE,25,122,0.2,0.62,0,6,0.4,left,right,FALSE,image_away,gaze
021916_04,6_test,6,test,left,straightahead,TRUE,60,122,0.49,0.62,0,6,0.4,left,right,FALSE,image_away,gaze
021916_04,6_test,6,test,right,straightahead,FALSE,37,122,0.3,0.62,0,6,0.4,left,right,FALSE,image_away,gaze
021916_04,7_exposure,7,exposure,face,right,FALSE,6,118,0.05,0.08,0.92,3,0.367,right,left,TRUE,distracter_target,gaze
021916_04,7_exposure,7,exposure,left,right,TRUE,9,118,0.08,0.08,0.92,3,0.367,right,left,TRUE,distracter_target,gaze
021916_04,7_exposure,7,exposure,right,right,FALSE,103,118,0.87,0.08,0.92,3,0.367,right,left,TRUE,distracter_target,gaze
021916_04,7_test,7,test,face,straightahead,FALSE,21,124,0.17,0.59,0,6,0.233,right,left,TRUE,distracter_target,gaze
021916_04,7_test,7,test,left,straightahead,TRUE,61,124,0.49,0.59,0,6,0.233,right,left,TRUE,distracter_target,gaze
021916_04,7_test,7,test,right,straightahead,FALSE,42,124,0.34,0.59,0,6,0.233,right,left,TRUE,distracter_target,gaze
021916_04,8_exposure,8,exposure,face,left,FALSE,10,113,0.09,0.07,0.93,3,0.633,left,face,FALSE,image_away,gaze
021916_04,8_exposure,8,exposure,left,left,FALSE,96,113,0.85,0.07,0.93,3,0.633,left,face,FALSE,image_away,gaze
021916_04,8_exposure,8,exposure,right,left,TRUE,7,113,0.06,0.07,0.93,3,0.633,left,face,FALSE,image_away,gaze
021916_04,8_test,8,test,face,NA,NA,0,116,0,0.29,0,4,0.533,left,right,FALSE,image_away,gaze
021916_04,8_test,8,test,left,straightahead,TRUE,34,116,0.29,0.29,0,4,0.533,left,right,FALSE,image_away,gaze
021916_04,8_test,8,test,right,straightahead,FALSE,82,116,0.71,0.29,0,4,0.533,left,right,FALSE,image_away,gaze
021916_04,9_exposure,9,exposure,face,NA,NA,0,111,0,0,1,0,NA,left,NA,NA,no_shift,gaze
021916_04,9_exposure,9,exposure,left,left,FALSE,111,111,1,0,1,0,NA,left,NA,NA,no_shift,gaze
021916_04,9_exposure,9,exposure,right,NA,NA,0,111,0,0,1,0,NA,left,NA,NA,no_shift,gaze
021916_04,9_test,9,test,face,NA,NA,0,120,0,0.32,0,4,0.467,left,right,TRUE,image_away,gaze
021916_04,9_test,9,test,left,straightahead,FALSE,81,120,0.68,0.32,0,4,0.467,left,right,TRUE,image_away,gaze
021916_04,9_test,9,test,right,straightahead,TRUE,39,120,0.32,0.32,0,4,0.467,left,right,TRUE,image_away,gaze
021916_05,1_exposure,1,exposure,face,straightahead,FALSE,34,83,0.41,0.04,0,4,1.133,face,right,FALSE,face_distracter,no-gaze
021916_05,1_exposure,1,exposure,left,straightahead,TRUE,2,83,0.02,0.04,0,4,1.133,face,right,FALSE,face_distracter,no-gaze
021916_05,1_exposure,1,exposure,right,straightahead,FALSE,47,83,0.57,0.04,0,4,1.133,face,right,FALSE,face_distracter,no-gaze
021916_05,1_test,1,test,face,straightahead,FALSE,52,83,0.63,0.42,0,7,0.167,left,face,FALSE,image_away,no-gaze
021916_05,1_test,1,test,left,straightahead,TRUE,13,83,0.16,0.42,0,7,0.167,left,face,FALSE,image_away,no-gaze
021916_05,1_test,1,test,right,straightahead,FALSE,18,83,0.22,0.42,0,7,0.167,left,face,FALSE,image_away,no-gaze
021916_05,10_exposure,10,exposure,face,straightahead,FALSE,5,60,0.08,0.76,0,6,0.567,left,right,TRUE,image_away,no-gaze
021916_05,10_exposure,10,exposure,left,straightahead,FALSE,13,60,0.22,0.76,0,6,0.567,left,right,TRUE,image_away,no-gaze
021916_05,10_exposure,10,exposure,right,straightahead,TRUE,42,60,0.7,0.76,0,6,0.567,left,right,TRUE,image_away,no-gaze
021916_05,10_test,10,test,face,straightahead,FALSE,12,57,0.21,0.96,0,3,0.633,left,right,TRUE,image_away,no-gaze
021916_05,10_test,10,test,left,straightahead,FALSE,2,57,0.04,0.96,0,3,0.633,left,right,TRUE,image_away,no-gaze
021916_05,10_test,10,test,right,straightahead,TRUE,43,57,0.75,0.96,0,3,0.633,left,right,TRUE,image_away,no-gaze
021916_05,11_exposure,11,exposure,face,straightahead,FALSE,65,90,0.72,0.4,0,7,0.2,left,face,FALSE,image_away,no-gaze
021916_05,11_exposure,11,exposure,left,straightahead,TRUE,10,90,0.11,0.4,0,7,0.2,left,face,FALSE,image_away,no-gaze
021916_05,11_exposure,11,exposure,right,straightahead,FALSE,15,90,0.17,0.4,0,7,0.2,left,face,FALSE,image_away,no-gaze
021916_05,11_test,11,test,face,straightahead,FALSE,40,70,0.57,0.83,0,2,0.3,left,right,TRUE,image_away,no-gaze
021916_05,11_test,11,test,left,straightahead,FALSE,5,70,0.07,0.83,0,2,0.3,left,right,TRUE,image_away,no-gaze
021916_05,11_test,11,test,right,straightahead,TRUE,25,70,0.36,0.83,0,2,0.3,left,right,TRUE,image_away,no-gaze
021916_05,12_exposure,12,exposure,face,NA,NA,0,35,0,1,0,0,NA,right,NA,NA,no_shift,no-gaze
021916_05,12_exposure,12,exposure,left,NA,NA,0,35,0,1,0,0,NA,right,NA,NA,no_shift,no-gaze
021916_05,12_exposure,12,exposure,right,straightahead,TRUE,35,35,1,1,0,0,NA,right,NA,NA,no_shift,no-gaze
021916_05,12_test,12,test,face,NA,NA,0,91,0,0.9,0,3,0.333,right,left,FALSE,target_distracter,no-gaze
021916_05,12_test,12,test,left,straightahead,FALSE,9,91,0.1,0.9,0,3,0.333,right,left,FALSE,target_distracter,no-gaze
021916_05,12_test,12,test,right,straightahead,TRUE,82,91,0.9,0.9,0,3,0.333,right,left,FALSE,target_distracter,no-gaze
021916_05,13_exposure,13,exposure,face,straightahead,FALSE,21,37,0.57,0.06,0,2,0.733,face,left,TRUE,face_target,no-gaze
021916_05,13_exposure,13,exposure,left,straightahead,TRUE,1,37,0.03,0.06,0,2,0.733,face,left,TRUE,face_target,no-gaze
021916_05,13_exposure,13,exposure,right,straightahead,FALSE,15,37,0.41,0.06,0,2,0.733,face,left,TRUE,face_target,no-gaze
021916_05,13_test,13,test,face,straightahead,FALSE,31,40,0.78,0.22,0,2,0.233,right,left,TRUE,distracter_target,no-gaze
021916_05,13_test,13,test,left,straightahead,TRUE,2,40,0.05,0.22,0,2,0.233,right,left,TRUE,distracter_target,no-gaze
021916_05,13_test,13,test,right,straightahead,FALSE,7,40,0.18,0.22,0,2,0.233,right,left,TRUE,distracter_target,no-gaze
021916_05,14_exposure,14,exposure,face,NA,NA,0,86,0,0.91,0,3,0.333,left,right,TRUE,image_away,no-gaze
021916_05,14_exposure,14,exposure,left,straightahead,FALSE,8,86,0.09,0.91,0,3,0.333,left,right,TRUE,image_away,no-gaze
021916_05,14_exposure,14,exposure,right,straightahead,TRUE,78,86,0.91,0.91,0,3,0.333,left,right,TRUE,image_away,no-gaze
021916_05,14_test,14,test,face,straightahead,FALSE,23,64,0.36,0.95,0,7,0.3,right,left,FALSE,target_distracter,no-gaze
021916_05,14_test,14,test,left,straightahead,FALSE,2,64,0.03,0.95,0,7,0.3,right,left,FALSE,target_distracter,no-gaze
021916_05,14_test,14,test,right,straightahead,TRUE,39,64,0.61,0.95,0,7,0.3,right,left,FALSE,target_distracter,no-gaze
021916_05,15_exposure,15,exposure,face,NA,NA,0,55,0,0.85,0,3,2.533,right,left,FALSE,target_distracter,no-gaze
021916_05,15_exposure,15,exposure,left,straightahead,FALSE,8,55,0.15,0.85,0,3,2.533,right,left,FALSE,target_distracter,no-gaze
021916_05,15_exposure,15,exposure,right,straightahead,TRUE,47,55,0.85,0.85,0,3,2.533,right,left,FALSE,target_distracter,no-gaze
021916_05,15_test,15,test,face,straightahead,FALSE,23,52,0.44,0,0,2,2.4,right,face,FALSE,image_face,no-gaze
021916_05,15_test,15,test,left,NA,NA,0,52,0,0,0,2,2.4,right,face,FALSE,image_face,no-gaze
021916_05,15_test,15,test,right,straightahead,FALSE,29,52,0.56,0,0,2,2.4,right,face,FALSE,image_face,no-gaze
021916_05,16_exposure,16,exposure,face,NA,NA,0,46,0,0.93,0,3,0.567,left,right,TRUE,image_away,no-gaze
021916_05,16_exposure,16,exposure,left,straightahead,FALSE,3,46,0.07,0.93,0,3,0.567,left,right,TRUE,image_away,no-gaze
021916_05,16_exposure,16,exposure,right,straightahead,TRUE,43,46,0.93,0.93,0,3,0.567,left,right,TRUE,image_away,no-gaze
021916_05,16_test,16,test,face,straightahead,FALSE,3,39,0.08,0.11,0,4,0.233,right,left,TRUE,distracter_target,no-gaze
021916_05,16_test,16,test,left,straightahead,TRUE,4,39,0.1,0.11,0,4,0.233,right,left,TRUE,distracter_target,no-gaze
021916_05,16_test,16,test,right,straightahead,FALSE,32,39,0.82,0.11,0,4,0.233,right,left,TRUE,distracter_target,no-gaze
021916_05,2_exposure,2,exposure,face,straightahead,FALSE,22,63,0.35,0.12,0,6,0.233,face,left,TRUE,face_target,no-gaze
021916_05,2_exposure,2,exposure,left,straightahead,TRUE,5,63,0.08,0.12,0,6,0.233,face,left,TRUE,face_target,no-gaze
021916_05,2_exposure,2,exposure,right,straightahead,FALSE,36,63,0.57,0.12,0,6,0.233,face,left,TRUE,face_target,no-gaze
021916_05,2_test,2,test,face,straightahead,FALSE,49,78,0.63,0.24,0,5,0.367,left,right,FALSE,image_away,no-gaze
021916_05,2_test,2,test,left,straightahead,TRUE,7,78,0.09,0.24,0,5,0.367,left,right,FALSE,image_away,no-gaze
021916_05,2_test,2,test,right,straightahead,FALSE,22,78,0.28,0.24,0,5,0.367,left,right,FALSE,image_away,no-gaze
021916_05,3_exposure,3,exposure,face,straightahead,FALSE,13,53,0.25,0.08,0,5,0.233,face,left,TRUE,face_target,no-gaze
021916_05,3_exposure,3,exposure,left,straightahead,TRUE,3,53,0.06,0.08,0,5,0.233,face,left,TRUE,face_target,no-gaze
021916_05,3_exposure,3,exposure,right,straightahead,FALSE,37,53,0.7,0.08,0,5,0.233,face,left,TRUE,face_target,no-gaze
021916_05,3_test,3,test,face,straightahead,FALSE,44,86,0.51,0.69,0,7,0.4,left,right,TRUE,image_away,no-gaze
021916_05,3_test,3,test,left,straightahead,FALSE,13,86,0.15,0.69,0,7,0.4,left,right,TRUE,image_away,no-gaze
021916_05,3_test,3,test,right,straightahead,TRUE,29,86,0.34,0.69,0,7,0.4,left,right,TRUE,image_away,no-gaze
021916_05,4_exposure,4,exposure,face,straightahead,FALSE,22,71,0.31,0.06,0,7,0.8,left,right,FALSE,image_away,no-gaze
021916_05,4_exposure,4,exposure,left,straightahead,TRUE,3,71,0.04,0.06,0,7,0.8,left,right,FALSE,image_away,no-gaze
021916_05,4_exposure,4,exposure,right,straightahead,FALSE,46,71,0.65,0.06,0,7,0.8,left,right,FALSE,image_away,no-gaze
021916_05,4_test,4,test,face,straightahead,FALSE,27,76,0.36,0.94,0,3,0.6,left,right,TRUE,image_away,no-gaze
021916_05,4_test,4,test,left,straightahead,FALSE,3,76,0.04,0.94,0,3,0.6,left,right,TRUE,image_away,no-gaze
021916_05,4_test,4,test,right,straightahead,TRUE,46,76,0.61,0.94,0,3,0.6,left,right,TRUE,image_away,no-gaze
021916_05,5_exposure,5,exposure,face,straightahead,FALSE,40,75,0.53,0.4,0,7,0.267,face,left,TRUE,face_target,no-gaze
021916_05,5_exposure,5,exposure,left,straightahead,TRUE,14,75,0.19,0.4,0,7,0.267,face,left,TRUE,face_target,no-gaze
021916_05,5_exposure,5,exposure,right,straightahead,FALSE,21,75,0.28,0.4,0,7,0.267,face,left,TRUE,face_target,no-gaze
021916_05,5_test,5,test,face,straightahead,FALSE,41,58,0.71,0.06,0,4,0.5,left,right,FALSE,image_away,no-gaze
021916_05,5_test,5,test,left,straightahead,TRUE,1,58,0.02,0.06,0,4,0.5,left,right,FALSE,image_away,no-gaze
021916_05,5_test,5,test,right,straightahead,FALSE,16,58,0.28,0.06,0,4,0.5,left,right,FALSE,image_away,no-gaze
021916_05,6_exposure,6,exposure,face,straightahead,FALSE,15,56,0.27,0.12,0,5,0.167,face,left,TRUE,face_target,no-gaze
021916_05,6_exposure,6,exposure,left,straightahead,TRUE,5,56,0.09,0.12,0,5,0.167,face,left,TRUE,face_target,no-gaze
021916_05,6_exposure,6,exposure,right,straightahead,FALSE,36,56,0.64,0.12,0,5,0.167,face,left,TRUE,face_target,no-gaze
021916_05,6_test,6,test,face,NA,NA,0,47,0,0.68,0,3,0.367,right,left,FALSE,target_distracter,no-gaze
021916_05,6_test,6,test,left,straightahead,FALSE,15,47,0.32,0.68,0,3,0.367,right,left,FALSE,target_distracter,no-gaze
021916_05,6_test,6,test,right,straightahead,TRUE,32,47,0.68,0.68,0,3,0.367,right,left,FALSE,target_distracter,no-gaze
021916_05,7_exposure,7,exposure,face,straightahead,FALSE,4,53,0.08,0.92,0,7,0.467,right,left,FALSE,target_distracter,no-gaze
021916_05,7_exposure,7,exposure,left,straightahead,FALSE,4,53,0.08,0.92,0,7,0.467,right,left,FALSE,target_distracter,no-gaze
021916_05,7_exposure,7,exposure,right,straightahead,TRUE,45,53,0.85,0.92,0,7,0.467,right,left,FALSE,target_distracter,no-gaze
021916_05,7_test,7,test,face,NA,NA,0,10,0,0.2,0,2,0.267,left,right,FALSE,image_away,no-gaze
021916_05,7_test,7,test,left,straightahead,TRUE,2,10,0.2,0.2,0,2,0.267,left,right,FALSE,image_away,no-gaze
021916_05,7_test,7,test,right,straightahead,FALSE,8,10,0.8,0.2,0,2,0.267,left,right,FALSE,image_away,no-gaze
021916_05,8_exposure,8,exposure,face,NA,NA,0,41,0,0.95,0,2,0.333,left,right,TRUE,image_away,no-gaze
021916_05,8_exposure,8,exposure,left,straightahead,FALSE,2,41,0.05,0.95,0,2,0.333,left,right,TRUE,image_away,no-gaze
021916_05,8_exposure,8,exposure,right,straightahead,TRUE,39,41,0.95,0.95,0,2,0.333,left,right,TRUE,image_away,no-gaze
021916_05,8_test,8,test,face,straightahead,FALSE,64,101,0.63,0.95,0,1,1.733,right,face,FALSE,image_face,no-gaze
021916_05,8_test,8,test,left,straightahead,FALSE,2,101,0.02,0.95,0,1,1.733,right,face,FALSE,image_face,no-gaze
021916_05,8_test,8,test,right,straightahead,TRUE,35,101,0.35,0.95,0,1,1.733,right,face,FALSE,image_face,no-gaze
021916_05,9_exposure,9,exposure,face,NA,NA,0,52,0,0.94,0,4,2.167,right,left,FALSE,target_distracter,no-gaze
021916_05,9_exposure,9,exposure,left,straightahead,FALSE,3,52,0.06,0.94,0,4,2.167,right,left,FALSE,target_distracter,no-gaze
021916_05,9_exposure,9,exposure,right,straightahead,TRUE,49,52,0.94,0.94,0,4,2.167,right,left,FALSE,target_distracter,no-gaze
021916_05,9_test,9,test,face,straightahead,FALSE,33,60,0.55,0.04,0,4,0.267,left,right,FALSE,image_away,no-gaze
021916_05,9_test,9,test,left,straightahead,TRUE,1,60,0.02,0.04,0,4,0.267,left,right,FALSE,image_away,no-gaze
021916_05,9_test,9,test,right,straightahead,FALSE,26,60,0.43,0.04,0,4,0.267,left,right,FALSE,image_away,no-gaze
021916_06,1_exposure,1,exposure,face,right,FALSE,10,114,0.09,0.8,0.8,4,1.1,right,face,FALSE,image_face,gaze
021916_06,1_exposure,1,exposure,left,right,FALSE,21,114,0.18,0.8,0.8,4,1.1,right,face,FALSE,image_face,gaze
021916_06,1_exposure,1,exposure,right,right,TRUE,83,114,0.73,0.8,0.8,4,1.1,right,face,FALSE,image_face,gaze
021916_06,1_test,1,test,face,NA,NA,0,110,0,0.95,0,1,0.533,right,left,TRUE,distracter_target,gaze
021916_06,1_test,1,test,left,straightahead,TRUE,104,110,0.95,0.95,0,1,0.533,right,left,TRUE,distracter_target,gaze
021916_06,1_test,1,test,right,straightahead,FALSE,6,110,0.05,0.95,0,1,0.533,right,left,TRUE,distracter_target,gaze
021916_06,10_exposure,10,exposure,face,left,FALSE,12,107,0.11,0.79,0.79,5,0.4,left,right,FALSE,image_away,gaze
021916_06,10_exposure,10,exposure,left,left,TRUE,75,107,0.7,0.79,0.79,5,0.4,left,right,FALSE,image_away,gaze
021916_06,10_exposure,10,exposure,right,left,FALSE,20,107,0.19,0.79,0.79,5,0.4,left,right,FALSE,image_away,gaze
021916_06,10_test,10,test,face,straightahead,FALSE,10,115,0.09,0.86,0,5,0.233,right,left,TRUE,distracter_target,gaze
021916_06,10_test,10,test,left,straightahead,TRUE,90,115,0.78,0.86,0,5,0.233,right,left,TRUE,distracter_target,gaze
021916_06,10_test,10,test,right,straightahead,FALSE,15,115,0.13,0.86,0,5,0.233,right,left,TRUE,distracter_target,gaze
021916_06,11_exposure,11,exposure,face,NA,NA,0,122,0,0.95,0.95,1,0.233,left,right,TRUE,image_away,gaze
021916_06,11_exposure,11,exposure,left,right,FALSE,6,122,0.05,0.95,0.95,1,0.233,left,right,TRUE,image_away,gaze
021916_06,11_exposure,11,exposure,right,right,TRUE,116,122,0.95,0.95,0.95,1,0.233,left,right,TRUE,image_away,gaze
021916_06,11_test,11,test,face,NA,NA,0,76,0,0.93,0,2,0.6,left,right,FALSE,image_away,gaze
021916_06,11_test,11,test,left,straightahead,TRUE,71,76,0.93,0.93,0,2,0.6,left,right,FALSE,image_away,gaze
021916_06,11_test,11,test,right,straightahead,FALSE,5,76,0.07,0.93,0,2,0.6,left,right,FALSE,image_away,gaze
021916_06,12_exposure,12,exposure,face,NA,NA,0,113,0,0.16,0.84,4,0.333,right,left,TRUE,distracter_target,gaze
021916_06,12_exposure,12,exposure,left,right,TRUE,18,113,0.16,0.16,0.84,4,0.333,right,left,TRUE,distracter_target,gaze
021916_06,12_exposure,12,exposure,right,right,FALSE,95,113,0.84,0.16,0.84,4,0.333,right,left,TRUE,distracter_target,gaze
021916_06,12_test,12,test,face,NA,NA,0,87,0,0.32,0,3,0.267,right,left,FALSE,target_distracter,gaze
021916_06,12_test,12,test,left,straightahead,FALSE,59,87,0.68,0.32,0,3,0.267,right,left,FALSE,target_distracter,gaze
021916_06,12_test,12,test,right,straightahead,TRUE,28,87,0.32,0.32,0,3,0.267,right,left,FALSE,target_distracter,gaze
021916_06,13_exposure,13,exposure,face,NA,NA,0,115,0,0.32,0.68,5,0.733,left,right,FALSE,image_away,gaze
021916_06,13_exposure,13,exposure,left,right,TRUE,37,115,0.32,0.32,0.68,5,0.733,left,right,FALSE,image_away,gaze
021916_06,13_exposure,13,exposure,right,right,FALSE,78,115,0.68,0.32,0.68,5,0.733,left,right,FALSE,image_away,gaze
021916_06,13_test,13,test,face,NA,NA,0,92,0,0.93,0,2,0.8,left,right,FALSE,image_away,gaze
021916_06,13_test,13,test,left,straightahead,TRUE,86,92,0.93,0.93,0,2,0.8,left,right,FALSE,image_away,gaze
021916_06,13_test,13,test,right,straightahead,FALSE,6,92,0.07,0.93,0,2,0.8,left,right,FALSE,image_away,gaze
021916_06,14_exposure,14,exposure,face,NA,NA,0,117,0,0.19,0.81,1,0.767,left,right,FALSE,image_away,gaze
021916_06,14_exposure,14,exposure,left,right,TRUE,22,117,0.19,0.19,0.81,1,0.767,left,right,FALSE,image_away,gaze
021916_06,14_exposure,14,exposure,right,right,FALSE,95,117,0.81,0.19,0.81,1,0.767,left,right,FALSE,image_away,gaze
021916_06,14_test,14,test,face,straightahead,FALSE,1,31,0.03,0.27,0,2,0.3,right,left,FALSE,target_distracter,gaze
021916_06,14_test,14,test,left,straightahead,FALSE,22,31,0.71,0.27,0,2,0.3,right,left,FALSE,target_distracter,gaze
021916_06,14_test,14,test,right,straightahead,TRUE,8,31,0.26,0.27,0,2,0.3,right,left,FALSE,target_distracter,gaze
021916_06,15_exposure,15,exposure,face,NA,NA,0,109,0,1,0,0,NA,left,NA,NA,no_shift,gaze
021916_06,15_exposure,15,exposure,left,right,TRUE,109,109,1,1,0,0,NA,left,NA,NA,no_shift,gaze
021916_06,15_exposure,15,exposure,right,NA,NA,0,109,0,1,0,0,NA,left,NA,NA,no_shift,gaze
021916_06,15_test,15,test,face,NA,NA,0,103,0,0.95,0,2,0.267,left,right,FALSE,image_away,gaze
021916_06,15_test,15,test,left,straightahead,TRUE,98,103,0.95,0.95,0,2,0.267,left,right,FALSE,image_away,gaze
021916_06,15_test,15,test,right,straightahead,FALSE,5,103,0.05,0.95,0,2,0.267,left,right,FALSE,image_away,gaze
021916_06,16_exposure,16,exposure,face,NA,NA,0,101,0,0.07,0.93,1,0.467,left,right,FALSE,image_away,gaze
021916_06,16_exposure,16,exposure,left,right,TRUE,7,101,0.07,0.07,0.93,1,0.467,left,right,FALSE,image_away,gaze
021916_06,16_exposure,16,exposure,right,right,FALSE,94,101,0.93,0.07,0.93,1,0.467,left,right,FALSE,image_away,gaze
021916_06,16_test,16,test,face,NA,NA,0,39,0,0.33,0,2,0.233,right,left,TRUE,distracter_target,gaze
021916_06,16_test,16,test,left,straightahead,TRUE,13,39,0.33,0.33,0,2,0.233,right,left,TRUE,distracter_target,gaze
021916_06,16_test,16,test,right,straightahead,FALSE,26,39,0.67,0.33,0,2,0.233,right,left,TRUE,distracter_target,gaze
021916_06,2_exposure,2,exposure,face,NA,NA,0,123,0,0.16,0.84,2,1,left,right,TRUE,image_away,gaze
021916_06,2_exposure,2,exposure,left,left,FALSE,103,123,0.84,0.16,0.84,2,1,left,right,TRUE,image_away,gaze
021916_06,2_exposure,2,exposure,right,left,TRUE,20,123,0.16,0.16,0.84,2,1,left,right,TRUE,image_away,gaze
021916_06,2_test,2,test,face,NA,NA,0,95,0,0.89,0,4,0.7,left,right,FALSE,image_away,gaze
021916_06,2_test,2,test,left,straightahead,TRUE,85,95,0.89,0.89,0,4,0.7,left,right,FALSE,image_away,gaze
021916_06,2_test,2,test,right,straightahead,FALSE,10,95,0.11,0.89,0,4,0.7,left,right,FALSE,image_away,gaze
021916_06,3_exposure,3,exposure,face,NA,NA,0,120,0,0.03,0.97,2,3.1,left,right,TRUE,image_away,gaze
021916_06,3_exposure,3,exposure,left,left,FALSE,116,120,0.97,0.03,0.97,2,3.1,left,right,TRUE,image_away,gaze
021916_06,3_exposure,3,exposure,right,left,TRUE,4,120,0.03,0.03,0.97,2,3.1,left,right,TRUE,image_away,gaze
021916_06,3_test,3,test,face,NA,NA,0,117,0,0.86,0,3,0.267,left,right,TRUE,image_away,gaze
021916_06,3_test,3,test,left,straightahead,FALSE,16,117,0.14,0.86,0,3,0.267,left,right,TRUE,image_away,gaze
021916_06,3_test,3,test,right,straightahead,TRUE,101,117,0.86,0.86,0,3,0.267,left,right,TRUE,image_away,gaze
021916_06,4_exposure,4,exposure,face,NA,NA,0,102,0,0.76,0.76,5,0.5,right,left,TRUE,distracter_target,gaze
021916_06,4_exposure,4,exposure,left,left,TRUE,78,102,0.76,0.76,0.76,5,0.5,right,left,TRUE,distracter_target,gaze
021916_06,4_exposure,4,exposure,right,left,FALSE,24,102,0.24,0.76,0.76,5,0.5,right,left,TRUE,distracter_target,gaze
021916_06,4_test,4,test,face,NA,NA,0,119,0,0.87,0,3,0.233,left,right,TRUE,image_away,gaze
021916_06,4_test,4,test,left,straightahead,FALSE,15,119,0.13,0.87,0,3,0.233,left,right,TRUE,image_away,gaze
021916_06,4_test,4,test,right,straightahead,TRUE,104,119,0.87,0.87,0,3,0.233,left,right,TRUE,image_away,gaze
021916_06,5_exposure,5,exposure,face,left,FALSE,5,116,0.04,0.76,0.76,7,0.333,right,left,TRUE,distracter_target,gaze
021916_06,5_exposure,5,exposure,left,left,TRUE,84,116,0.72,0.76,0.76,7,0.333,right,left,TRUE,distracter_target,gaze
021916_06,5_exposure,5,exposure,right,left,FALSE,27,116,0.23,0.76,0.76,7,0.333,right,left,TRUE,distracter_target,gaze
021916_06,5_test,5,test,face,NA,NA,0,86,0,1,0,0,NA,right,NA,NA,no_shift,gaze
021916_06,5_test,5,test,left,NA,NA,0,86,0,1,0,0,NA,right,NA,NA,no_shift,gaze
021916_06,5_test,5,test,right,straightahead,TRUE,86,86,1,1,0,0,NA,right,NA,NA,no_shift,gaze
021916_06,6_exposure,6,exposure,face,NA,NA,0,103,0,0.68,0.68,6,0.433,right,left,FALSE,target_distracter,gaze
021916_06,6_exposure,6,exposure,left,right,FALSE,33,103,0.32,0.68,0.68,6,0.433,right,left,FALSE,target_distracter,gaze
021916_06,6_exposure,6,exposure,right,right,TRUE,70,103,0.68,0.68,0.68,6,0.433,right,left,FALSE,target_distracter,gaze
